job_name,task,condition,step_id,t_sec,tool,bash_class,is_sidechain
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,80,1328.666,ListAgents,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,82,1348.19,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,83,1350.783,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,84,1359.452,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,85,1384.553,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,86,1475.669,Bash,build,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,87,1503.736,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,88,1512.497,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,92,1619.042,ListAgents,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,93,1765.689,Write,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,94,1812.415,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,95,1862.552,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,96,1894.883,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,97,1924.473,Write,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,98,1927.648,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,99,1929.723,Skill,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,101,1934.027,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,101,1934.027,Bash,inspect,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,102,1938.225,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,102,1938.225,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,102,1938.225,Read,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,103,1946.474,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,103,1946.474,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,103,1946.474,Agent,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,105,1956.424,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,106,1958.911,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,107,1962.159,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,107,1962.159,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,109,1970.198,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,109,1970.198,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,109,1970.198,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,109,1970.198,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,109,1970.198,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,109,1970.198,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,111,1984.92,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,111,1984.92,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,112,1984.922,ScheduleWakeup,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,113,1987.064,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,113,1987.064,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,113,1987.064,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,113,1987.064,Read,,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,114,1988.346,ListAgents,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,116,2006.323,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,117,2011.661,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,118,2017.996,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,119,2020.35,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,122,2064.365,ScheduleWakeup,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,124,2192.299,Bash,inspect,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,125,2196.993,Bash,other,True
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,129,2256.404,ScheduleWakeup,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,130,2262.531,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,131,2266.216,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,132,2277.05,Bash,other,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,133,2287.225,Write,,False
prog16-claude-codezen-viable-schemelike-metacircular-eval,schemelike-metacircular-eval,codezen-viable,134,2331.835,Bash,inspect,False
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,2,2.687,Bash,inspect,False
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,3,4.891,Bash,inspect,False
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,4,31.647,Bash,other,False
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,5,59.598,Bash,other,False
prog16-claude-codezen-viable-sqlite-db-truncate,sqlite-db-truncate,codezen-viable,6,69.949,Bash,inspect,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,2,3.843,Bash,inspect,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,2,3.843,Bash,inspect,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,3,9.899,Bash,inspect,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,3,9.899,Bash,inspect,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,3,9.899,Bash,inspect,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,4,14.319,Bash,other,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,5,23.105,Bash,build,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,6,30.464,Bash,inspect,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,7,32.238,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,7,32.238,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,8,195.704,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,9,203.932,Write,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,10,218.781,Skill,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,12,224.256,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,12,224.256,Bash,other,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,13,229.122,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,13,229.122,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,13,229.122,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,14,232.501,Agent,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,14,232.501,Agent,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,14,232.501,Agent,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,14,232.501,Agent,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,14,232.501,Agent,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,14,232.501,Agent,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,39,671.494,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,40,675.907,Write,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,41,710.672,Read,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,42,734.702,Write,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,43,747.581,Bash,other,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,44,750.322,Bash,test,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,45,760.16,Write,,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,46,769.335,Bash,other,False
prog16-claude-codezen-viable-torch-pipeline-parallelism,torch-pipeline-parallelism,codezen-viable,47,772.055,Write,,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,2,3.401,Bash,inspect,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,3,6.522,Skill,,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,5,20.094,Bash,inspect,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,6,23.438,Bash,other,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,7,25.447,Bash,inspect,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,8,27.904,Bash,other,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,9,30.607,Bash,build,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,10,39.986,Bash,build,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,11,66.203,Bash,test,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,12,70.922,Read,,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,12,70.922,Read,,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,12,70.922,Read,,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,13,114.854,Bash,other,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,14,139.859,Bash,other,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,15,143.926,Bash,other,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,16,268.296,Write,,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,17,286.236,Bash,test,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,18,289.717,Write,,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,19,302.646,Bash,test,False
prog16-claude-codezen-viable-torch-tensor-parallelism,torch-tensor-parallelism,codezen-viable,20,344.758,ToolSearch,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,2,5.252,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,2,5.252,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,3,12.467,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,3,12.467,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,4,17.22,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,4,17.22,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,5,30.671,Read,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,5,30.671,Read,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,5,30.671,Read,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,5,30.671,Read,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,6,37.288,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,7,51.725,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,7,51.725,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,8,58.609,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,9,62.887,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,10,68.025,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,11,73.028,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,12,77.908,Read,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,13,80.429,Edit,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,14,86.552,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,15,89.783,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,16,119.651,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,17,122.775,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,18,167.19,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,19,171.798,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,20,174.8,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,21,179.172,Edit,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,22,182.284,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,23,185.834,Bash,test,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,24,187.733,Bash,test,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,25,191.963,Bash,test,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,26,198.885,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,27,202.528,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,28,205.833,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,29,212.096,Read,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,30,218.092,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,31,224.507,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,32,226.861,Read,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,33,232.12,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,34,240.793,Edit,,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,35,245.812,Bash,test,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,36,250.858,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,36,250.858,Bash,test,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,37,255.271,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,38,263.352,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,39,268.884,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,40,272.977,Bash,other,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,41,276.111,Bash,inspect,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,41,276.111,Bash,build,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,42,281.043,Bash,test,False
prog16-claude-sdd-build-cython-ext,build-cython-ext,sdd,43,285.695,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,2,4.21,Bash,build,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,3,9.25,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,4,18.687,Bash,build,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,5,21.619,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,6,26.22,Edit,,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,7,28.572,Bash,build,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,8,33.555,Bash,build,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,9,38.409,Bash,inspect,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,10,41.95,Bash,build,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,11,48.173,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,12,50.486,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,13,52.829,Read,,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,14,60.201,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,15,68.63,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,16,72.605,Read,,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,17,78.969,Edit,,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,18,85.932,Bash,build,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,19,90.494,Bash,inspect,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,20,94.163,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,21,97.006,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,22,100.575,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,23,104.042,Bash,other,False
prog16-claude-sdd-build-pmars,build-pmars,sdd,24,109.059,Bash,inspect,False
prog16-claude-sdd-cancel-async-tasks,cancel-async-tasks,sdd,2,26.688,Bash,other,False
prog16-claude-sdd-cancel-async-tasks,cancel-async-tasks,sdd,3,36.875,Write,,False
prog16-claude-sdd-cancel-async-tasks,cancel-async-tasks,sdd,4,42.608,Bash,test,False
prog16-claude-sdd-cancel-async-tasks,cancel-async-tasks,sdd,5,48.101,Bash,test,False
prog16-claude-sdd-cancel-async-tasks,cancel-async-tasks,sdd,6,51.889,Bash,test,False
prog16-claude-sdd-cancel-async-tasks,cancel-async-tasks,sdd,7,59.35,Bash,test,False
prog16-claude-sdd-cancel-async-tasks,cancel-async-tasks,sdd,8,64.502,Bash,test,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,2,8.361,Read,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,2,8.361,Read,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,3,572.947,Bash,build,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,4,580.578,Bash,build,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,5,594.418,Write,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,6,609.353,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,7,628.134,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,8,640.28,Bash,build,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,9,828.197,Write,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,10,871.194,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,11,874.061,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,12,993.154,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,13,996.846,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,14,1003.497,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,15,1016.399,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,16,1022.85,Read,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,17,1026.025,Read,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,18,1032.799,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,19,1036.503,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,20,1039.316,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,21,1047.992,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,22,1053.669,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,23,1058.473,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,24,1072.106,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,25,1103.235,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,26,1109.899,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,27,1113.806,Edit,,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,28,1124.001,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,29,1146.654,Bash,inspect,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,30,1165.906,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,31,1169.386,Bash,other,False
prog16-claude-sdd-circuit-fibsqrt,circuit-fibsqrt,sdd,32,1186.227,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,2,2.246,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,3,23.04,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,4,26.407,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,5,93.499,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,6,98.662,Read,,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,7,101.425,Edit,,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,8,107.001,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,9,116.935,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,10,120.313,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,11,136.959,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,12,153.897,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,13,158.386,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,14,162.725,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,15,174.688,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,16,179.205,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,17,185.236,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,18,216.029,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,19,229.677,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,20,236.349,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,21,241.454,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,22,269.921,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,23,338.996,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,24,358.398,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,25,362.184,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,26,370.48,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,27,380.516,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,28,438.969,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,29,509.031,Read,,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,30,517.694,Edit,,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,31,520.6,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,32,524.695,Bash,build,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,33,529.508,Bash,inspect,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,34,532.888,Bash,other,False
prog16-claude-sdd-custom-memory-heap-crash,custom-memory-heap-crash,sdd,35,539.123,Bash,other,False
prog16-claude-sdd-fix-ocaml-gc,fix-ocaml-gc,sdd,2,3.057,Bash,inspect,False
