job_name,task,condition,step_id,t_sec,prompt_tokens,completion_tokens,cached_tokens,thinking_tokens,is_sidechain,stop_reason,n_tool_calls
prog16-claude-baseline-path-tracing,path-tracing,baseline,45,1051.73,118120,1505,117665,1344,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,46,1063.009,119879,1222,118118,557,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,47,1082.567,121214,1612,119877,963,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,48,1095.881,122896,275,121212,139,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,49,1123.528,123309,2623,122894,1965,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,50,1134.69,126091,889,123307,288,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,51,1144.72,128034,306,126089,85,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,52,1151.894,129038,424,128032,114,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,53,1178.646,129547,3613,129036,1732,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,54,1197.462,133247,803,129545,241,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,55,1226.138,134132,3915,133245,1973,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,56,1362.329,138116,213,134130,40,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,57,1372.161,138512,813,138114,283,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,58,1400.526,139469,2433,138510,1707,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,59,1411.088,142036,1361,139467,253,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,60,1432.987,143551,1210,142034,931,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,61,1455.896,144839,2286,143549,1751,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,62,1465.381,147199,473,144837,162,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,63,1480.398,147771,2852,147197,740,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,64,1513.374,150796,1407,147769,1216,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,65,1528.072,152429,1040,150794,918,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,66,1536.616,153641,656,152427,353,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,67,1548.598,155299,792,153639,465,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,68,1596.626,156205,4199,155297,3471,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,69,1614.341,160474,881,156203,734,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,70,1624.681,161453,584,160472,492,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,71,1640.658,162211,667,161451,367,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,72,1697.16,163734,6072,162209,4102,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,73,1713.888,169881,259,163732,117,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,74,1718.725,170242,226,169879,0,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,75,1721.759,170570,109,170240,0,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,76,1725.854,170791,174,170568,0,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,77,1729.606,171015,632,170789,0,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,78,1744.049,171815,258,171013,92,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,79,1747.938,172232,57,171813,0,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,80,1751.228,172986,164,172230,0,False,tool_use,1
prog16-claude-baseline-path-tracing,path-tracing,baseline,81,1759.678,173236,446,172984,0,False,end_turn,0
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,2,7.121,30544,116,27563,17,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,3,12.797,30825,209,30542,0,False,tool_use,3
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,4,19.128,42111,384,30823,175,False,tool_use,2
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,5,25.495,43333,251,42109,52,False,tool_use,2
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,6,35.461,45696,587,43331,419,False,tool_use,2
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,7,41.264,47490,213,45694,0,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,8,48.004,48588,2457,47488,0,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,10,80.382,15675,147,0,53,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,11,80.611,51449,390,48586,0,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,12,83.943,18849,129,15673,26,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,13,88.472,52003,467,51447,126,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,14,96.966,52730,401,52001,170,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,15,99.943,29581,1287,18847,1183,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,16,107.93,54231,700,52728,412,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,17,117.373,57653,298,54229,173,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,18,124.519,33906,1986,29579,1882,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,19,128.424,57999,152,57651,52,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,20,134.131,59842,295,57997,107,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,21,140.696,60447,101,59840,0,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,22,206.507,60594,157,60445,99,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,23,213.812,61359,349,60592,239,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,24,213.813,41448,8509,33904,8405,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,25,222.823,60140,419,41446,334,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,26,229.075,60702,480,60138,248,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,27,291.433,61261,5131,60700,5003,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,28,295.426,67691,213,61259,82,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,29,303.306,68529,916,67689,393,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,30,475.556,70139,14323,68527,14066,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,31,820.242,90315,146,61357,94,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,32,826.684,90516,134,90313,0,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,33,1106.557,85627,59783,70137,59634,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,34,1115.253,145511,245,0,141,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,35,1140.75,151368,2248,145509,1864,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,36,1149.703,154020,426,151366,233,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,37,1195.026,154595,4078,154018,3912,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,38,1200.3,158958,1686,154593,0,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,39,1236.823,161142,2076,158956,1885,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,40,1247.76,163292,2091,161140,498,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,41,1265.373,165439,1565,163290,213,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,42,1280.529,167063,1485,165437,123,True,,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,43,1303.482,168656,1380,167061,0,True,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,44,1366.649,170350,7514,168654,5091,True,,0
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,45,1469.641,96101,10415,90514,7864,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,46,1489.779,106593,447,96099,0,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,47,1498.643,107128,375,106591,0,False,tool_use,1
prog16-claude-baseline-path-tracing-reverse,path-tracing-reverse,baseline,48,1508.373,108130,373,107126,0,False,end_turn,0
prog16-claude-baseline-polyglot-rust-c,polyglot-rust-c,baseline,2,709.13,30558,62877,27563,62690,False,tool_use,1
prog16-claude-baseline-polyglot-rust-c,polyglot-rust-c,baseline,3,718.916,93488,408,30556,0,False,tool_use,1
prog16-claude-baseline-polyglot-rust-c,polyglot-rust-c,baseline,4,720.903,93977,252,93486,0,False,tool_use,2
prog16-claude-baseline-polyglot-rust-c,polyglot-rust-c,baseline,5,724.589,94351,225,93975,0,False,tool_use,1
prog16-claude-baseline-polyglot-rust-c,polyglot-rust-c,baseline,6,728.782,94756,143,94349,0,False,tool_use,1
prog16-claude-baseline-polyglot-rust-c,polyglot-rust-c,baseline,7,736.04,95013,431,94754,0,False,end_turn,0
prog16-claude-baseline-regex-chess,regex-chess,baseline,2,24.248,31058,1963,27563,1847,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,3,27.112,33168,53,31056,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,4,53.734,35336,2008,33166,1910,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,5,165.151,37398,9080,35334,8904,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,6,170.811,46570,416,37396,226,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,7,847.052,47105,62736,46568,56523,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,8,850.215,109916,73,47103,14,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,9,852.569,110080,256,109914,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,10,857.587,110756,118,110078,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,11,875.405,112737,1313,110754,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,12,901.723,114785,525,112735,288,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,13,927.937,115359,2341,114783,1612,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,14,1055.247,117863,140,115357,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,15,1148.0,118058,100,117861,19,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,16,1150.603,118766,104,118056,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,17,1393.866,118976,182,118764,77,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,18,1698.919,119264,278,118974,198,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,19,1702.11,119909,182,119262,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,20,1709.376,120146,359,119907,300,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,21,1713.359,121978,197,120144,147,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,22,1715.818,122221,976,121976,62,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,23,1723.66,123275,83,122219,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,24,1846.297,123516,122,123273,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,25,2327.974,124155,180,123514,79,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,26,2331.253,124393,213,124153,111,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,27,2333.798,124653,90,124391,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,28,2438.198,125566,124,124651,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,29,2562.098,125760,159,125564,66,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,30,2565.799,125976,140,125758,41,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,31,2685.1,126173,149,125974,82,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,32,2690.498,127136,369,126171,202,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,33,2698.802,127596,398,127134,313,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,34,2705.723,128051,449,127594,302,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,35,2708.394,128549,67,128049,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,36,2829.229,128669,336,128547,216,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,37,2833.729,129062,362,128667,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,38,2835.941,129529,94,129060,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,39,2838.894,129672,117,129527,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,40,2951.045,129841,67,129670,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,41,3071.965,129972,882,129839,275,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,42,3081.443,131050,232,129970,0,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,43,3099.629,132315,249,131048,153,False,tool_use,1
prog16-claude-baseline-regex-chess,regex-chess,baseline,44,3108.313,132804,616,132313,0,False,end_turn,0
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,2,1.912,30781,95,27563,20,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,3,3.973,31355,54,30779,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,4,7.476,38656,222,31353,163,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,5,20.357,39121,1054,38654,944,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,6,25.192,40604,370,39119,242,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,7,28.573,41423,172,40602,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,8,93.511,43276,5376,41421,5288,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,9,96.464,48707,553,43274,72,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,10,103.178,49374,223,48705,137,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,11,319.703,49652,20057,49372,19898,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,12,419.441,69783,10116,49650,9976,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,13,422.817,80163,3114,69781,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,14,445.656,83354,351,80161,65,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,15,449.097,83809,92,83352,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,16,451.001,87529,196,83807,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,17,458.208,87795,394,87527,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,18,484.443,88232,413,87793,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,19,666.126,89342,5642,88230,5413,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,20,670.936,95726,1545,89340,155,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,21,681.381,97375,501,95724,0,False,tool_use,1
prog16-claude-baseline-schemelike-metacircular-eval,schemelike-metacircular-eval,baseline,22,757.261,98070,1673,97373,1500,False,tool_use,1
